 2018 185  7  4  0  0  0.000  75.75    45.7 0     8.7 0     0.0 0    48.2 0   419.9 0   304.15 0   303.80 0   466.5 0   303.64 0   303.61 0     7.6 0    21.3 0    39.5 0   -46.6 0    -7.1 0    29.4 0    72.3 0     2.8 0   151.2 0   993.4 0
 2018 185  7  4  0  1  0.017  75.93    44.0 0     8.1 0     0.0 0    46.5 0   419.8 0   304.06 0   303.72 0   466.2 0   303.57 0   303.55 0     7.3 0    20.5 0    38.4 0   -46.3 0    -7.9 0    29.3 0    72.3 0     3.2 0   151.6 0   993.4 0
 2018 185  7  4  0  2  0.033  76.11    42.5 0     8.0 0     0.0 0    45.0 0   419.6 0   303.97 0   303.63 0   465.8 0   303.50 0   303.48 0     7.1 0    19.8 0    37.0 0   -46.3 0    -9.2 0    29.3 0    72.6 0     3.0 0   153.4 0   993.4 0
 2018 185  7  4  0  3  0.050  76.29    41.2 0     8.0 0     0.0 0    43.7 0   419.5 0   303.88 0   303.54 0   465.3 0   303.44 0   303.42 0     6.9 0    19.2 0    35.8 0   -45.9 0   -10.1 0    29.3 0    73.0 0     3.0 0   151.5 0   993.4 0
 2018 185  7  4  0  4  0.067  76.47    40.3 0     7.9 0     0.0 0    42.6 0   419.4 0   303.79 0   303.45 0   465.1 0   303.37 0   303.35 0     6.7 0    18.7 0    34.7 0   -45.7 0   -11.0 0    29.2 0    73.3 0     2.8 0   151.2 0   993.4 0
 2018 185  7  4  0  5  0.083  76.65    39.2 0     7.4 0     0.0 0    41.6 0   419.1 0   303.70 0   303.37 0   464.9 0   303.31 0   303.29 0     6.5 0    18.3 0    34.3 0   -45.9 0   -11.6 0    29.1 0    73.6 0     2.9 0   155.5 0   993.4 0
 2018 185  7  4  0  6  0.100  76.83    38.3 0     7.2 0     0.0 0    40.7 0   419.0 0   303.62 0   303.30 0   464.7 0   303.24 0   303.23 0     6.3 0    17.9 0    33.5 0   -45.7 0   -12.2 0    29.1 0    73.7 0     2.8 0   155.5 0   993.4 0
 2018 185  7  4  0  7  0.117  77.01    37.5 0     7.2 0    -0.1 0    39.9 0   418.8 0   303.53 0   303.22 0   464.7 0   303.18 0   303.16 0     6.1 0    17.5 0    32.7 0   -45.9 0   -13.2 0    29.1 0    73.6 0     2.9 0   157.9 0   993.4 0
 2018 185  7  4  0  8  0.133  77.19    36.9 0     7.2 0     0.0 0    39.3 0   418.6 0   303.45 0   303.15 0   464.1 0   303.12 0   303.11 0     6.0 0    17.2 0    32.1 0   -45.5 0   -13.4 0    29.0 0    73.9 0     2.4 0   160.7 0   993.4 0
 2018 185  7  4  0  9  0.150  77.37    36.6 0     7.2 0     0.0 0    38.9 0   418.5 0   303.38 0   303.09 0   464.0 0   303.06 0   303.06 0     5.8 0    17.1 0    31.7 0   -45.5 0   -13.8 0    29.0 0    73.8 0     2.6 0   162.8 0   993.5 0
 2018 185  7  4  0 10  0.167  77.55    36.0 0     7.2 0     0.0 0    38.6 0   418.8 0   303.31 0   303.03 0   463.9 0   303.01 0   303.01 0     5.7 0    16.8 0    31.4 0   -45.2 0   -13.8 0    29.0 0    73.8 0     2.4 0   161.9 0   993.5 0
 2018 185  7  4  0 11  0.183  77.73    35.8 0     7.1 0     0.0 0    38.2 0   418.9 0   303.24 0   302.98 0   463.9 0   302.96 0   302.96 0     5.5 0    16.8 0    31.2 0   -45.0 0   -13.8 0    29.0 0    73.9 0     2.2 0   157.9 0   993.6 0
 2018 185  7  4  0 12  0.200  77.91    35.5 0     6.8 0     0.0 0    37.9 0   418.8 0   303.18 0   302.92 0   463.7 0   302.91 0   302.92 0     5.4 0    16.5 0    31.0 0   -44.9 0   -13.8 0    29.0 0    73.9 0     2.2 0   157.7 0   993.6 0
 2018 185  7  4  0 13  0.217  78.09    35.0 0     6.8 0     0.0 0    37.5 0   418.8 0   303.11 0   302.86 0   463.5 0   302.87 0   302.87 0     5.3 0    16.4 0    30.6 0   -44.7 0   -14.1 0    29.0 0    73.9 0     2.3 0   156.5 0   993.6 0
 2018 185  7  4  0 14  0.233  78.26    34.9 0     6.8 0     0.0 0    37.1 0   419.0 0   303.05 0   302.79 0   463.5 0   302.82 0   302.82 0     5.1 0    16.1 0    30.3 0   -44.5 0   -14.2 0    29.0 0    74.0 0     2.4 0   154.8 0   993.5 0
 2018 185  7  4  0 15  0.250  78.44    34.3 0     6.8 0     0.0 0    36.7 0   418.9 0   302.99 0   302.74 0   463.1 0   302.78 0   302.78 0     5.0 0    16.0 0    29.9 0   -44.2 0   -14.3 0    28.9 0    74.1 0     2.4 0   152.4 0   993.5 0
 2018 185  7  4  0 16  0.267  78.62    34.2 0     6.8 0     0.0 0    36.4 0   418.6 0   302.93 0   302.69 0   463.1 0   302.73 0   302.74 0     4.8 0    15.7 0    29.6 0   -44.5 0   -14.9 0    28.9 0    74.2 0     2.2 0   155.7 0   993.4 0
 2018 185  7  4  0 17  0.283  78.80    33.6 0     6.8 0     0.0 0    35.8 0   418.6 0   302.88 0   302.63 0   463.0 0   302.69 0   302.69 0     4.7 0    15.6 0    29.0 0   -44.4 0   -15.4 0    28.9 0    74.4 0     2.4 0   152.8 0   993.4 0
